local_name_unique,record_id,local_name,municipality,region,macro_area,restaurant_type,source_url,source_year,entity_source_status,observed_fields,legacy_rating_unverified,legacy_num_reviews_unverified,legacy_price_range_unverified,legacy_cuisine_unverified,macro_area_tourist_presences_2024_m_istat,avg_spend_eur_synth,seats_synth,employees_synth,revenue_eur_synth,profit_eur_synth,total_assets_eur_synth,equity_eur_synth,digital_presence_score_synth,restaurants_1km_synth,revenue_per_employee_derived_synth,profit_margin_derived_synth,capacity_per_employee_derived_synth,reputation_score_synth,manager_propensity_score_synth,pay_propensity_score_synth,giftcard_propensity_score_synth,pro_propensity_score_synth,p_manager_synth,p_pay_synth,p_giftcard_synth,p_pro_synth,y_manager,y_pay,y_giftcard,y_pro,generation_seed;;;
Franceschetta58 - Modena,REST_00080,Franceschetta58,Modena,Emilia-Romagna,Nord,bistrot,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,3430.0,€€€,Italian Contemporary,260.5,25.27173996275479,56,7,663558.3328241388,76778.45142187653,611177.4530516816,129923.8946962638,0.5568531942678424,15,94794.04754630555,0.115707161863379,8.0,0.6677795374768943,-0.1940494949556105,-0.09086264577467422,0.1700967325945237,-0.4979439271071091,0.4392886589740331,0.4772999540779362,0.5175170111739503,0.3780239750796923,1,0,1,1,20260812
Lanzani Bottega & Bistrot - Brescia,REST_00081,Lanzani Bottega & Bistrot,Brescia,Lombardia,Nord,bistrot,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,894.0,€€,Italian,260.5,28.08804877463839,48,6,706623.6665302049,56985.57186245282,1189885.386314009,441894.1171197185,0.445578243291721,19,117770.6110883675,0.08064486736238823,8.0,0.6519527119419632,-0.5767073087314736,-0.2542046243937692,0.01052440917091297,-0.5082146326634399,0.3482575199409012,0.4367888697519872,0.4776460139165286,0.3756121504818266,0,0,0,0,20260812
Nidaba - Montebelluna,REST_00082,Nidaba,Montebelluna,Veneto,Nord,pub,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.3,50.0,€€,Italian,260.5,28.93972379463349,38,5,431905.7271298334,17235.21888461204,731436.8384534713,340482.1625261155,0.5280385355939388,13,86381.14542596668,0.03990504825936479,7.6,0.642951197568183,-0.7716922574231969,-0.4706134567044167,-0.312583124748546,-0.8596444159583043,0.3054045587325052,0.3844710569153908,0.398292898331801,0.2974136427056037,0,1,0,0,20260812
Osteria Origano - Palmariggi,REST_00083,Osteria Origano,Palmariggi,Puglia,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.1,37.0,€€,Italian,90.6,61.96297615527475,70,6,1405479.654885469,85752.82157466035,2034639.847633211,603284.4426129028,0.647836950553359,13,234246.6091475782,0.06101320732504538,11.66666666666667,0.461839664659569,0.01067367124774259,-0.03975423532234645,-0.3511869492371775,0.5075209936371166,0.490169684710424,0.4900627498701438,0.3890785953233574,0.6242251579478899,1,0,1,1,20260812
Osteria SanBiagio - Fabriano,REST_00084,Osteria SanBiagio,Fabriano,Marche,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,148.0,€€,Italian,115.2,51.53405403606878,100,10,1614395.120254413,174085.7036079924,1946193.381718125,901191.2171020453,0.5885835706814495,9,161439.5120254413,0.107833393091871,10.0,0.7926978286890977,0.8781372100112144,0.3439724433281842,0.7797603951163965,0.6868521209598706,0.6959609086697323,0.5851551530323413,0.6636852179790046,0.6652662999257491,1,0,1,1,20260812
Acqua e Sale - Scafati,REST_00085,Acqua e Sale,Scafati,Campania,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,143.0,€€,Seafood,90.6,39.94337519008439,121,9,1575741.681263533,143386.8781144671,1266448.961403186,354752.9949294035,0.6135292598498082,10,175082.4090292814,0.09099643667449989,13.44444444444444,0.7564429587354273,0.8664774553062355,0.2708698233680256,0.5374513819930493,0.841493041778995,0.6934880904573236,0.5673064328594599,0.607651578819215,0.6987795746496637,1,0,0,0,20260812
Agorà - Rende,REST_00086,Agorà,Rende,Calabria,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.3,167.0,€€,Seafood,90.6,58.67440762029043,68,6,1537437.149556453,55409.36963605948,1114408.604601967,548298.1620405011,0.7167798681828825,10,256239.5249260754,0.03604008765629539,11.33333333333333,0.4218695348659808,0.1438107703726914,0.1042589843346333,-0.3419824531586431,0.4387495590738522,0.5234355081745927,0.5260411615431583,0.3912686918641296,0.607961035403558,1,0,1,1,20260812
Apollonia - Nalles,REST_00087,Apollonia,Nalles,Trentino-Alto Adige,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.2,63.0,€€€,Traditional Cuisine,260.5,39.55580829757405,71,5,836578.265127358,91115.59073564464,1401818.717712822,679906.2150316273,0.6796399841842247,14,167315.6530254716,0.108914604327873,14.2,0.7699971108616184,-0.1237217908020397,0.3866616410102558,0.04172802624650751,0.03609256135439765,0.4566784485703252,0.5954787996851214,0.4854361274467097,0.5090221609494183,0,1,0,1,20260812
Casa & Putia - Messina,REST_00088,Casa & Putia,Messina,Sicilia,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,218.0,€€,Sicilian,90.6,29.05355165063591,69,6,748661.5263455138,34284.88960921425,633385.8808707095,219567.6861506097,0.5278904768624488,11,124776.9210575856,0.0457949131920417,11.5,0.4545967261250576,-0.4508156841404393,-0.7026222387349021,-0.666356064197579,-0.3721198406365345,0.3773489991533086,0.3312311003742165,0.317267889370383,0.4080288928164054,0,1,0,0,20260812
CUCINA.eat - Cagliari,REST_00089,CUCINA.eat,Cagliari,Sardegna,Sud_Isole,bistrot,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,814.0,€€,Sardinian,90.6,24.88657229219728,62,10,709588.1052114797,68296.38653120812,943660.7056868897,241720.6211506662,0.5497959295859928,8,70958.81052114797,0.0962479303551088,6.2,0.4625358346698559,0.08349864577031021,-0.695074872936611,-0.1361756321102245,-0.6189600985474137,0.508373878388452,0.3329050949675464,0.4412290202061522,0.3500179977064392,0,1,1,0,20260812
DaGorini - Bagno di Romagna,REST_00090,DaGorini,Bagno di Romagna,Emilia-Romagna,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.3,776.0,€€€€,Romagnan,260.5,61.32895039346852,72,7,1473827.700738863,106986.652969282,2318139.001403024,502013.6931888942,0.7809738532165571,10,210546.8143912661,0.07259101787518801,10.28571428571429,0.6370893467229428,0.5491551592049988,0.8347871977877953,0.5071352883629591,0.5533161641925005,0.6222607699477433,0.6973662051029077,0.6004007762311321,0.6349046236671404,1,0,0,0,20260812
Hostaria Santa Lucia - Jesi,REST_00091,Hostaria Santa Lucia,Jesi,Marche,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,408.0,€€€,Seafood,115.2,52.94289587744383,61,6,1144499.77921332,108119.9530948135,1555724.154399005,408680.5645258682,0.6578959798395128,11,190749.9632022199,0.09446917776526835,10.16666666666667,0.9340394373527732,0.1978893162672025,0.3576300583948648,0.2076940500014453,0.101806313142294,0.5369050902021778,0.588466617207185,0.5268975210511588,0.5254296182517006,0,1,0,0,20260812
I Sapori di Marianna - Maratea,REST_00092,I Sapori di Marianna,Maratea,Basilicata,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.3,504.0,€€,Basilicata,90.6,53.00660519709638,76,5,1644474.272182892,65990.73550602603,954617.532319206,272077.9296142749,0.6637565855488057,9,328894.8544365783,0.04012877344589239,15.2,0.7962331161272878,0.1897660598524833,0.4271612313570937,0.01338714352252332,0.4399843790053585,0.5348847452889655,0.6051955933513994,0.4783603122167339,0.6082553085698937,1,1,0,0,20260812
Le Rocche - Osteria in Treiso - Treiso,REST_00093,Le Rocche - Osteria in Treiso,Treiso,Piemonte,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,128.0,€€€,Piedmontese,260.5,52.10005121152192,67,5,1506710.035933089,34461.54892914216,2447463.927933894,698506.013141531,0.6616812931779615,6,301342.0071866178,0.02287205109628178,13.4,0.6800540832086189,0.01755753072849257,0.6861258674855463,0.2361386868452656,0.1595342153169513,0.4918900939853204,0.665104553275352,0.5339822031342073,0.5397991783229448,0,0,0,0,20260812
La Madia - Brione,REST_00094,La Madia,Brione,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,153.0,€€€€,Italian Contemporary,260.5,52.31023147300545,53,5,1232295.705434454,96451.05015255939,1293480.16324809,630204.5849945026,0.5508098771305441,12,246459.1410868908,0.0782694037861269,10.6,0.7296393994088355,-0.308574227457221,0.3997618890925696,0.17318990756623,-0.02924727864858655,0.411304749031732,0.5986304500641774,0.518289313327946,0.4926887015061667,1,1,0,0,20260812
Dina - Gussago,REST_00095,Dina,Gussago,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.3,282.0,€€€€,Italian Contemporary,260.5,50.63842308981017,97,8,1947628.489492898,104576.6685173085,2128228.969080233,772299.3207656593,0.4653903065556193,10,243453.5611866122,0.05369436167189,12.125,0.8643712181583227,0.5831531148884399,0.7096416584889822,1.164757233544381,0.7012788651093333,0.6302182252178676,0.6703219745998575,0.7435986087096282,0.6684712520139441,1,1,1,1,20260812
Sottovoce del Vista Lago di Como - Como,REST_00096,Sottovoce del Vista Lago di Como,Como,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,240.0,€€€€,Italian Contemporary,260.5,52.27102265425701,50,4,899465.1530161493,52152.52220195665,530371.3684393226,155509.2356682565,0.6795572729703716,13,224866.2882540373,0.0579817039349164,12.5,0.4742636814238351,-0.6073127179904139,0.1483537025666564,-0.5323384441311247,-0.07597719764502417,0.3413435302761345,0.5370205523086604,0.3469804919498033,0.4810148324215509,0,0,1,1,20260812
CasaLeali - Puegnago del Garda,REST_00097,CasaLeali,Puegnago del Garda,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,198.0,€€€,Italian Contemporary,260.5,62.43338512485136,48,4,1140286.485841958,30626.86082833826,1121503.269094817,353631.3560797587,0.5292886454674703,23,285071.6214604895,0.02685891765675376,12.0,0.5144232461384771,-0.7606869832708467,0.09644340781545922,-0.3677903498750488,0.3304529859893834,0.3077441230508772,0.5240921807360092,0.3851393713218532,0.5818695912272163,0,1,0,0,20260812
Da Lucio - Rimini,REST_00098,Da Lucio,Rimini,Emilia-Romagna,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,788.0,€€€,Seafood,260.5,64.76686041528865,72,6,1787188.234264498,63506.12615234493,2036914.294212083,472850.2305729326,0.7602690433090513,10,297864.7057107497,0.0355341004012822,12.0,0.7515535468836798,0.5458227416632673,1.048276307594264,0.6435690322249936,0.7056045357463758,0.6214771589895374,0.740443765582777,0.6326422743129682,0.6694291964580688,1,1,0,0,20260812
Due Camini a Borgo Egnazia - Fasano,REST_00099,Due Camini a Borgo Egnazia,Fasano,Puglia,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,248.0,€€€€,Mediterranean,90.6,61.1059771583257,73,6,1815938.016817964,116521.9029459104,1395562.539578371,303449.0904778652,0.5373166067154455,16,302656.3361363273,0.06416623357557635,12.16666666666667,0.9777229340477696,0.3229974623463313,0.4567214198601818,0.5137597425174797,0.7030684980587867,0.5678286290902853,0.6122361182050156,0.6019890510091029,0.6688677462323047,1,0,0,1,20260812
Lunasia dell’Hotel Plaza e de Russie - Viareggio,REST_00100,Lunasia dell’Hotel Plaza e de Russie,Viareggio,Toscana,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,457.0,€€€€,Modern Cuisine,115.2,59.43008336112912,54,4,1057631.643991163,30419.43584485767,600034.0381123273,125815.2171883708,0.7560363167619557,5,264407.9109977908,0.02876184351866067,13.5,0.4766812882325352,-0.3960633948704868,0.02322143236979124,-0.8306909722381878,-0.04551921537894743,0.3902971358119919,0.5058050972355296,0.2827845522488151,0.4886221606600381,1,1,0,0,20260812
San Domenico - Imola,REST_00101,San Domenico,Imola,Emilia-Romagna,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,498.0,€€€€,Italian,260.5,53.43336353694271,116,11,2283229.253804974,261807.9121959126,2421672.505905741,794451.6560415925,0.6555382005929946,8,207566.2958004522,0.1146656262219893,10.54545454545454,0.6367304199908115,1.318418871664941,0.9288236594200402,1.366015160430821,1.20075501361887,0.7804719646731267,0.7168365705624623,0.7800598460210896,0.7686590689930248,1,0,0,1,20260812
Villa Maiella - Guardiagrele,REST_00102,Villa Maiella,Guardiagrele,Abruzzo,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.2,2719.0,€€€,Abruzzese,90.6,63.94522397947516,97,8,1934292.676633317,80030.01091781243,1398313.462807796,603286.817222498,0.5859822997792365,8,241786.5845791646,0.04137430280566776,12.125,0.7143756448118116,0.6889226289894479,0.3278643551435451,0.5239712321051333,0.9129443278578149,0.6545098788291598,0.5812396509988824,0.6044331392170434,0.7136022852505338,1,1,1,0,20260812
Eaté by The Sense Experience Resort - Follonica,REST_00103,Eaté by The Sense Experience Resort,Follonica,Toscana,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),3.9,540.0,€€€€,Seafood,115.2,58.34941675700571,74,7,1610465.088383525,113481.459198721,2423489.168188836,717693.943733332,0.3132553609012088,7,230066.4411976465,0.07046502281687209,10.57142857142857,0.5059021303581217,-0.2859140128270977,-0.415248892636003,0.02423283464903336,0.1745118618651924,0.4168023523694618,0.3976542055001799,0.4810672650006238,0.5435175797045311,1,1,0,1,20260812
Bu:r - Milan,REST_00104,Bu:r,Milan,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,4498.0,€€€€,Contemporary,260.5,55.82348413126245,70,7,1445982.42160349,46507.54470907195,1559485.316787646,752519.4696074029,0.5195619854018727,16,206568.9173719271,0.03216328498481914,10.0,0.6610811804758703,0.09283007311418068,0.39230126847473,0.5255158616817541,0.4348492875590363,0.5107058817425959,0.5968365598678197,0.6048023908100837,0.6070310370493565,0,0,1,1,20260812
Bottega Culinaria - San Vito Chietino,REST_00105,Bottega Culinaria,San Vito Chietino,Abruzzo,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,1942.0,€€€,Abruzzese,90.6,67.2330498698412,53,5,1521618.533788668,76880.51815486568,1555753.717606192,695021.8061953973,0.7561257742458948,15,304323.7067577337,0.05052548746461531,10.6,0.8191609487417835,0.2129616540589256,0.554234346326924,-0.01384360081714692,0.5276328984476908,0.5406504920720892,0.6351174325927048,0.4715697986484586,0.6289308541021068,0,1,1,0,20260812
Da Lincosta - L'Aquila,REST_00106,Da Lincosta,L'Aquila,Abruzzo,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,258.0,€€€,Abruzzese,90.6,46.51114854062612,80,6,1560964.114777928,178409.5595013908,2356423.804089663,623911.6176922433,0.9621855566667333,15,260160.6857963213,0.1142944657166398,13.33333333333333,0.6624011478600541,0.7896429746255526,0.775439903453804,-0.01682298248813135,0.7568451011895063,0.6769177796861707,0.6846964775684965,0.4708274248259494,0.6806683795522415,0,1,1,1,20260812
Arso - Orvieto,REST_00107,Arso,Orvieto,Umbria,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.9,188.0,€€€,Italian,115.2,55.02436483480786,48,4,980013.2276284598,23951.078911886,1554118.819499193,390461.9775441059,0.7467497863960554,10,245003.306907115,0.02443954656596357,12.0,0.4927331845634993,-0.4581771101994809,-0.03136115966427885,-0.8458486973526292,-0.07733278993576606,0.3756209505786768,0.4921603526124237,0.2797204483086941,0.4806764317148768,0,1,0,0,20260812
Molino Trattoria Moderna - Calenzano,REST_00108,Molino Trattoria Moderna,Calenzano,Toscana,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.1,317.0,€€,Tuscan,115.2,51.04731176335928,63,5,1384369.788771378,69100.26787713227,1786222.868558154,643613.2656102913,0.5628402885935175,15,276873.9577542756,0.04991460261384238,12.6,0.6682611272888394,-0.2251767484634498,0.06812432816595562,-0.2113355264035643,0.2457196515832488,0.4316366549243014,0.5170244984336334,0.4227887855403107,0.5611226824032128,1,1,0,0,20260812
Contrada San Savino - Civitanova Marche,REST_00109,Contrada San Savino,Civitanova Marche,Marche,Centro,agriturismo,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,233.0,€€€,Regional Cuisine,115.2,34.67949949171144,64,11,734801.2119039005,43431.08364015402,875869.0602098693,196958.6883435485,0.3891279758247214,19,66800.11017308186,0.0591058954946771,5.818181818181818,0.549290780835632,-0.01573526165029884,-0.7997864153316668,0.1559685420883005,-0.2200490995378624,0.4835720997451293,0.3100712085576864,0.5139884841614725,0.4452086373770957,0,0,1,0,20260812
Futura - Rome,REST_00110,Futura,Rome,Lazio,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,3447.0,€€€,Italian,115.2,69.09626313797963,30,2,942826.1159836043,98942.58694392462,1131717.228475538,344402.6992921808,0.5714188705603696,14,471413.0579918022,0.1049425607400604,15.0,0.6476964531583046,-1.365157514632571,-0.2105060208546274,-1.268759976349837,-0.1364460190560236,0.1954218551733353,0.447566973058873,0.2028202647873324,0.4659413195166249,0,1,0,0,20260812
CiPASSO - Rome,REST_00111,CiPASSO,Rome,Lazio,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,597.0,€€€,Italian,115.2,57.63027122957396,45,4,966698.275661367,60422.63238386341,1476198.238121787,438787.1548229354,0.6519799231261262,21,241674.5689153417,0.06250412761161206,11.25,0.3300411444609072,-0.7472264528592594,-0.3645059194765281,-1.064572409434839,0.1793845124598158,0.3106191198892849,0.4098692491877037,0.2378374475661377,0.5447262559398431,0,1,0,1,20260812
Bar San Calisto - Rome,REST_00112,Bar San Calisto,Rome,Lazio,Centro,bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.1,1148.0,€,Italian,115.2,13.40416685183204,32,6,384886.1052378042,35492.77701002302,410887.2529165244,104635.6082290307,0.6112796454806766,23,64147.68420630071,0.0922163115971505,5.333333333333333,0.4809142983606006,-0.5951121298697339,-0.9424463113700543,-0.7377808582871003,-0.8272994284812503,0.3440918514624342,0.2804064640446556,0.3020023666331174,0.3042163944321319,0,0,0,0,20260812
Trecaffè - Via dei due Macelli - Rome,REST_00113,Trecaffè - Via dei due Macelli,Rome,Lazio,Centro,cafe,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,1173.0,€,Italian,115.2,26.50388782189367,58,7,650752.8042409403,68688.51040791768,974701.6220484894,344097.0450154805,0.534201887077372,16,92964.68632013432,0.1055523848076817,8.285714285714286,0.5852075182869195,-0.2827437473956771,-0.5999569040770819,-0.3188554340808503,-0.4427902498621639,0.4175731772961906,0.354353553504086,0.3967906671207569,0.3910763097705692,1,0,0,1,20260812
Cantina e Cucina - Rome,REST_00114,Cantina e Cucina,Rome,Lazio,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,784.0,€€,Roman,115.2,62.70260875351827,59,5,1160687.071994505,40418.96334382732,847493.4877640092,280215.5494072782,0.5792879387700021,20,232137.414398901,0.03482330795187721,11.8,0.4548236763737376,-0.4378239087708363,-0.2379249159074255,-0.5942615192556253,0.4382748367804284,0.3804063329555967,0.4407977857761183,0.333085748519914,0.6078478821991754,1,0,0,1,20260812
The Race Club - Rome,REST_00115,The Race Club,Rome,Lazio,Centro,bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,1409.0,€€,Cocktail,115.2,9.341945912111537,35,8,255431.4874854678,16283.26270709857,424184.8843803726,176893.3400667299,0.6103827198308215,10,31928.93593568348,0.06374806358994783,4.375,0.7355855983114666,-0.1655760041199067,-0.9862290057439759,-0.1662155240755031,-1.284716802856816,0.4463137515877441,0.2716575627568644,0.4338364132120309,0.2167483891155863,0,0,1,1,20260812
La Casa del Caffè Tazza d'Oro - Rome,REST_00116,La Casa del Caffè Tazza d'Oro,Rome,Lazio,Centro,cafe,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.3,916.0,€,Coffee,115.2,42.56557166002963,41,6,727001.7842542927,62540.33141821052,1103544.177966103,386660.2107744339,0.5855232742147076,13,121166.9640423821,0.0860250040271359,6.833333333333333,0.5142461023061636,-0.4490930898294959,-0.5018176864104843,-0.5350057888749238,-0.4705925736847459,0.3777538197126958,0.3771136009238238,0.34637635849934,0.38447599895789,0,1,1,0,20260812
Tonnarello San Pietro - Rome,REST_00117,Tonnarello San Pietro,Rome,Lazio,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.0,4748.0,€€,Roman,115.2,51.69909249706456,78,7,1164177.721925316,63193.36862774647,832308.0812948543,273221.8726592992,0.5165807883789487,13,166311.1031321881,0.05428154777196502,11.14285714285714,0.3563547073043103,-0.1794598763417756,-0.4407871749537244,-0.3788413798903243,0.2882055123172171,0.4428854102770639,0.3915534172121192,0.3825257537969927,0.5715567559878091,0,0,1,1,20260812
The Basement - Pub. Cocktail Bar. Events - Rome,REST_00118,The Basement - Pub. Cocktail Bar. Events,Rome,Lazio,Centro,pub,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.2,410.0,€,Cocktail,115.2,33.28461819729972,33,4,475216.2595802213,29971.2088575391,261758.3451887713,73004.5331513334,0.595928664154127,19,118804.0648950553,0.06306856773801035,8.25,0.7734587086556193,-0.7928653770676227,-0.5323824494343641,-0.7140850754940566,-0.6219933249326531,0.3009316458727405,0.369961391152786,0.3070206747020288,0.3493282366488488,0,0,0,0,20260812
Danesi Caffè - Rome,REST_00119,Danesi Caffè,Rome,Lazio,Centro,cafe,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,692.0,€,Coffee,115.2,28.48532662937622,58,7,782206.5704421708,45727.64101152817,540693.2240089205,248896.6352875666,0.6535307399498899,23,111743.795777453,0.05845980171922993,8.285714285714286,0.8033980964744132,0.1152348963131751,-0.04874686647891813,0.02735283883665898,-0.07190228366153079,0.5163029429326028,0.4878156960378435,0.4818461930664293,0.4820321694657677,1,0,1,1,20260812
